HH_ID,Region,HHsize,HHincome,Car_own,NofTrips,Walk_share,Auto_share,Transit_share,Taxi_share,Bike_share,Other_share
254305,C,1,2,2,2,1.00,0.00,0.00,0.00,0.00,0.00
254306,C,1,2,2,2,1.00,0.00,0.00,0.00,0.00,0.00
254310,C,1,9,2,8,0.50,0.00,0.50,0.00,0.00,0.00
254314,C,1,1,2,6,0.67,0.00,0.33,0.00,0.00,0.00
254317,B,4,5,1,12,0.33,0.50,0.17,0.00,0.00,0.00
254322,C,2,1,2,6,0.67,0.00,0.33,0.00,0.00,0.00
254328,C,2,2,2,8,0.75,0.00,0.25,0.00,0.00,0.00
254333,C,2,2,1,8,0.75,0.00,0.25,0.00,0.00,0.00
254334,C,1,9,2,2,1.00,0.00,0.00,0.00,0.00,0.00
254336,C,3,3,2,8,0.75,0.00,0.25,0.00,0.00,0.00
254339,C,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
254345,B,3,3,2,12,0.50,0.08,0.42,0.00,0.00,0.00
254347,C,1,2,2,2,1.00,0.00,0.00,0.00,0.00,0.00
254348,C,2,2,2,6,0.67,0.00,0.33,0.00,0.00,0.00
254354,C,3,4,1,11,0.82,0.00,0.18,0.00,0.00,0.00
254400,C,3,4,1,14,0.71,0.00,0.29,0.00,0.00,0.00
254428,B,5,4,1,15,0.67,0.07,0.27,0.00,0.00,0.00
254469,C,3,2,1,11,0.82,0.00,0.18,0.00,0.00,0.00
254474,B,3,3,1,7,0.71,0.29,0.00,0.00,0.00,0.00
254479,B,3,3,1,7,0.43,0.57,0.00,0.00,0.00,0.00
254481,B,2,2,2,1,1.00,0.00,0.00,0.00,0.00,0.00
254483,B,4,4,1,12,0.50,0.17,0.33,0.00,0.00,0.00
254487,B,3,3,1,4,0.50,0.50,0.00,0.00,0.00,0.00
254491,B,4,4,1,13,0.69,0.15,0.15,0.00,0.00,0.00
254496,B,4,2,1,7,0.71,0.29,0.00,0.00,0.00,0.00
254498,B,4,3,1,17,0.71,0.00,0.24,0.06,0.00,0.00
254499,B,3,3,1,11,0.45,0.18,0.18,0.18,0.00,0.00
254504,B,2,3,1,4,0.50,0.50,0.00,0.00,0.00,0.00
254737,B,7,5,1,10,0.80,0.20,0.00,0.00,0.00,0.00
254738,B,3,5,1,4,0.50,0.50,0.00,0.00,0.00,0.00
254739,B,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
254743,B,2,2,2,3,1.00,0.00,0.00,0.00,0.00,0.00
254748,B,3,5,1,10,0.60,0.20,0.20,0.00,0.00,0.00
254749,B,1,2,2,6,0.67,0.00,0.33,0.00,0.00,0.00
254751,B,2,1,1,2,1.00,0.00,0.00,0.00,0.00,0.00
254761,B,3,5,1,2,1.00,0.00,0.00,0.00,0.00,0.00
254766,B,2,3,2,10,0.40,0.20,0.40,0.00,0.00,0.00
254772,B,1,3,2,2,1.00,0.00,0.00,0.00,0.00,0.00
254778,B,3,4,2,6,0.67,0.00,0.17,0.17,0.00,0.00
254780,B,4,5,2,16,0.75,0.00,0.25,0.00,0.00,0.00
254781,A,3,3,1,9,0.56,0.22,0.11,0.11,0.00,0.00
254791,B,3,5,1,8,0.50,0.00,0.50,0.00,0.00,0.00
254793,A,4,5,1,14,0.57,0.14,0.29,0.00,0.00,0.00
254798,A,3,4,1,2,0.00,1.00,0.00,0.00,0.00,0.00
254807,B,4,5,1,16,0.50,0.00,0.50,0.00,0.00,0.00
254812,B,4,4,2,14,0.86,0.00,0.14,0.00,0.00,0.00
254813,C,2,3,2,8,0.75,0.00,0.25,0.00,0.00,0.00
254818,A,2,5,1,7,0.57,0.14,0.29,0.00,0.00,0.00
254821,C,3,5,2,22,0.55,0.00,0.45,0.00,0.00,0.00
254823,C,2,3,1,2,1.00,0.00,0.00,0.00,0.00,0.00
254837,B,4,5,1,10,0.40,0.20,0.40,0.00,0.00,0.00
254847,C,2,1,2,6,0.67,0.00,0.33,0.00,0.00,0.00
254850,B,3,2,1,6,0.67,0.33,0.00,0.00,0.00,0.00
254865,B,2,3,1,4,0.50,0.50,0.00,0.00,0.00,0.00
254871,A,3,5,1,14,0.57,0.14,0.29,0.00,0.00,0.00
254873,C,3,3,1,6,0.67,0.00,0.33,0.00,0.00,0.00
254875,C,2,4,2,8,0.75,0.00,0.25,0.00,0.00,0.00
254876,C,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
254878,C,3,4,1,6,0.67,0.00,0.33,0.00,0.00,0.00
254890,C,2,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
254911,B,5,4,1,4,0.50,0.50,0.00,0.00,0.00,0.00
254914,A,1,2,2,2,1.00,0.00,0.00,0.00,0.00,0.00
254927,A,3,2,1,14,0.43,0.14,0.43,0.00,0.00,0.00
254930,A,2,3,1,2,0.00,1.00,0.00,0.00,0.00,0.00
254936,A,1,2,2,2,1.00,0.00,0.00,0.00,0.00,0.00
254939,A,3,4,2,22,0.45,0.00,0.55,0.00,0.00,0.00
254947,A,3,3,2,6,0.67,0.00,0.33,0.00,0.00,0.00
254948,A,3,3,1,2,0.00,1.00,0.00,0.00,0.00,0.00
254953,A,3,4,2,8,0.50,0.25,0.00,0.00,0.25,0.00
254954,A,4,4,2,16,0.63,0.00,0.38,0.00,0.00,0.00
254960,A,2,4,1,4,1.00,0.00,0.00,0.00,0.00,0.00
254962,A,2,3,1,2,1.00,0.00,0.00,0.00,0.00,0.00
254965,A,3,4,1,4,0.50,0.00,0.50,0.00,0.00,0.00
254971,A,2,4,2,8,0.75,0.00,0.25,0.00,0.00,0.00
254976,A,3,5,1,4,1.00,0.00,0.00,0.00,0.00,0.00
254985,A,2,2,2,8,0.50,0.00,0.50,0.00,0.00,0.00
254988,B,4,4,2,8,0.75,0.00,0.25,0.00,0.00,0.00
254995,B,2,4,1,4,0.00,0.50,0.00,0.00,0.00,0.50
255001,B,2,3,1,4,1.00,0.00,0.00,0.00,0.00,0.00
255006,B,2,4,1,12,0.58,0.00,0.42,0.00,0.00,0.00
255011,B,2,2,2,8,0.50,0.00,0.50,0.00,0.00,0.00
255016,B,3,4,2,5,0.60,0.00,0.40,0.00,0.00,0.00
255018,B,2,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
255020,C,2,3,2,8,0.50,0.00,0.50,0.00,0.00,0.00
255024,C,3,4,2,12,0.67,0.00,0.33,0.00,0.00,0.00
255032,C,2,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
255037,A,5,4,1,16,0.56,0.13,0.31,0.00,0.00,0.00
255038,C,1,3,1,6,0.67,0.00,0.33,0.00,0.00,0.00
255042,A,2,4,1,2,0.00,1.00,0.00,0.00,0.00,0.00
255053,A,2,3,1,8,0.50,0.25,0.25,0.00,0.00,0.00
255061,C,2,1,1,12,0.67,0.00,0.33,0.00,0.00,0.00
255063,C,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
255077,C,4,4,2,26,0.54,0.00,0.46,0.00,0.00,0.00
255094,C,2,4,1,14,0.57,0.00,0.43,0.00,0.00,0.00
255103,C,2,4,2,8,0.75,0.00,0.25,0.00,0.00,0.00
255151,C,3,4,2,10,0.60,0.00,0.40,0.00,0.00,0.00
255203,C,6,4,1,26,0.69,0.00,0.31,0.00,0.00,0.00
255212,C,2,2,2,2,1.00,0.00,0.00,0.00,0.00,0.00
255568,B,4,5,1,3,0.67,0.33,0.00,0.00,0.00,0.00
255577,C,2,3,1,4,1.00,0.00,0.00,0.00,0.00,0.00
255585,C,2,3,1,16,0.50,0.00,0.50,0.00,0.00,0.00
255593,C,3,3,2,6,0.67,0.00,0.33,0.00,0.00,0.00
255602,A,3,4,1,10,0.40,0.40,0.20,0.00,0.00,0.00
255613,C,4,3,2,4,1.00,0.00,0.00,0.00,0.00,0.00
255623,A,4,3,1,23,0.43,0.13,0.43,0.00,0.00,0.00
255632,C,4,4,2,20,0.60,0.00,0.40,0.00,0.00,0.00
255650,C,3,5,1,26,0.46,0.00,0.54,0.00,0.00,0.00
255658,B,5,4,1,22,0.55,0.00,0.45,0.00,0.00,0.00
255815,B,3,3,2,4,1.00,0.00,0.00,0.00,0.00,0.00
255881,A,2,4,1,2,0.00,1.00,0.00,0.00,0.00,0.00
255895,B,2,4,1,6,0.67,0.00,0.33,0.00,0.00,0.00
255918,B,3,4,1,10,0.60,0.20,0.20,0.00,0.00,0.00
255928,B,2,2,2,2,1.00,0.00,0.00,0.00,0.00,0.00
255933,B,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
255957,B,2,4,2,3,0.67,0.00,0.33,0.00,0.00,0.00
256023,B,4,5,1,10,0.80,0.00,0.20,0.00,0.00,0.00
256032,B,5,5,1,28,0.57,0.00,0.43,0.00,0.00,0.00
256047,C,4,4,1,5,0.80,0.00,0.20,0.00,0.00,0.00
256051,C,4,5,1,20,0.60,0.00,0.40,0.00,0.00,0.00
256052,A,4,6,1,7,0.00,1.00,0.00,0.00,0.00,0.00
256078,A,3,5,1,16,0.50,0.13,0.38,0.00,0.00,0.00
256189,C,5,5,1,14,0.57,0.00,0.43,0.00,0.00,0.00
256321,C,4,5,2,10,0.80,0.00,0.20,0.00,0.00,0.00
256580,C,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
256583,C,4,4,1,4,1.00,0.00,0.00,0.00,0.00,0.00
256661,A,3,4,1,7,0.57,0.43,0.00,0.00,0.00,0.00
256666,A,3,4,1,14,0.57,0.14,0.29,0.00,0.00,0.00
256667,C,2,3,1,4,1.00,0.00,0.00,0.00,0.00,0.00
256810,A,1,3,1,6,0.00,1.00,0.00,0.00,0.00,0.00
256812,B,2,3,2,6,0.67,0.00,0.33,0.00,0.00,0.00
256842,B,2,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
256849,B,4,5,1,25,0.76,0.00,0.24,0.00,0.00,0.00
256853,A,3,5,1,14,0.57,0.14,0.29,0.00,0.00,0.00
256857,B,4,5,2,18,0.67,0.00,0.33,0.00,0.00,0.00
256859,B,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
256868,B,5,3,1,8,0.50,0.50,0.00,0.00,0.00,0.00
256871,B,2,2,2,2,1.00,0.00,0.00,0.00,0.00,0.00
256875,B,2,2,2,7,1.00,0.00,0.00,0.00,0.00,0.00
256879,A,3,3,1,6,0.50,0.50,0.00,0.00,0.00,0.00
256887,A,3,3,1,10,0.30,0.50,0.00,0.00,0.20,0.00
256891,A,2,3,1,6,0.33,0.50,0.17,0.00,0.00,0.00
256898,B,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
256901,B,2,2,1,6,1.00,0.00,0.00,0.00,0.00,0.00
256903,C,2,2,2,4,0.50,0.00,0.25,0.25,0.00,0.00
256906,C,2,2,1,4,1.00,0.00,0.00,0.00,0.00,0.00
256910,B,3,4,1,6,0.67,0.33,0.00,0.00,0.00,0.00
256920,C,3,4,2,14,0.71,0.00,0.29,0.00,0.00,0.00
256930,C,4,5,1,8,0.75,0.00,0.25,0.00,0.00,0.00
256931,A,3,4,1,9,0.56,0.44,0.00,0.00,0.00,0.00
256944,A,2,4,1,8,0.75,0.13,0.00,0.13,0.00,0.00
256950,A,3,3,1,4,0.50,0.50,0.00,0.00,0.00,0.00
256951,C,2,2,2,5,1.00,0.00,0.00,0.00,0.00,0.00
256968,A,3,4,1,12,0.67,0.25,0.08,0.00,0.00,0.00
256974,B,3,4,1,7,0.43,0.57,0.00,0.00,0.00,0.00
256986,C,2,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
256987,C,2,4,1,10,0.60,0.00,0.40,0.00,0.00,0.00
256990,C,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
257002,C,2,3,2,2,1.00,0.00,0.00,0.00,0.00,0.00
257007,C,2,1,1,8,0.75,0.00,0.25,0.00,0.00,0.00
257008,C,2,3,2,2,1.00,0.00,0.00,0.00,0.00,0.00
257012,C,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
257014,C,1,2,2,4,1.00,0.00,0.00,0.00,0.00,0.00
257016,C,1,1,2,6,0.67,0.00,0.33,0.00,0.00,0.00
257017,B,3,4,1,11,0.36,0.27,0.36,0.00,0.00,0.00
257018,C,4,5,1,18,0.67,0.00,0.33,0.00,0.00,0.00
257019,C,1,2,2,2,1.00,0.00,0.00,0.00,0.00,0.00
257020,C,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
257021,A,1,2,2,4,0.50,0.50,0.00,0.00,0.00,0.00
257022,A,2,2,1,2,0.00,1.00,0.00,0.00,0.00,0.00
257024,C,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
257025,B,3,5,1,11,0.36,0.18,0.36,0.09,0.00,0.00
257026,A,1,3,1,4,0.50,0.50,0.00,0.00,0.00,0.00
257027,C,2,1,2,8,0.50,0.00,0.50,0.00,0.00,0.00
257032,C,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
257036,C,2,2,1,4,1.00,0.00,0.00,0.00,0.00,0.00
257037,C,5,3,1,18,0.67,0.00,0.33,0.00,0.00,0.00
257039,B,4,5,1,12,0.67,0.17,0.17,0.00,0.00,0.00
257041,C,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
257042,C,2,2,2,4,1.00,0.00,0.00,0.00,0.00,0.00
257043,C,2,1,2,12,0.50,0.00,0.50,0.00,0.00,0.00
257045,C,1,1,2,6,0.67,0.00,0.33,0.00,0.00,0.00
257046,C,2,3,1,8,0.75,0.00,0.25,0.00,0.00,0.00
257048,C,3,3,1,17,0.53,0.00,0.47,0.00,0.00,0.00
257049,C,2,1,2,10,0.40,0.00,0.60,0.00,0.00,0.00
257052,C,1,2,2,2,1.00,0.00,0.00,0.00,0.00,0.00
257056,B,4,4,1,12,0.67,0.17,0.17,0.00,0.00,0.00
257057,C,2,2,2,9,0.67,0.00,0.33,0.00,0.00,0.00
257058,C,2,4,1,8,0.75,0.00,0.25,0.00,0.00,0.00
257061,C,3,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
257067,B,3,3,1,12,0.33,0.17,0.50,0.00,0.00,0.00
257068,C,1,2,2,6,0.67,0.00,0.33,0.00,0.00,0.00
257071,C,1,1,2,7,0.71,0.00,0.29,0.00,0.00,0.00
257072,C,1,1,2,8,0.50,0.00,0.50,0.00,0.00,0.00
257075,C,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
257077,C,3,2,2,8,0.75,0.00,0.25,0.00,0.00,0.00
257079,C,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
257081,C,1,2,2,2,1.00,0.00,0.00,0.00,0.00,0.00
257085,C,2,3,1,12,0.83,0.00,0.17,0.00,0.00,0.00
257087,C,3,2,1,4,1.00,0.00,0.00,0.00,0.00,0.00
257089,C,2,2,2,4,1.00,0.00,0.00,0.00,0.00,0.00
257090,C,1,2,2,6,0.67,0.00,0.33,0.00,0.00,0.00
257091,C,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
257094,C,3,3,1,14,0.57,0.00,0.43,0.00,0.00,0.00
257097,C,1,1,2,6,0.67,0.00,0.33,0.00,0.00,0.00
257098,C,3,3,2,16,0.63,0.00,0.38,0.00,0.00,0.00
257099,C,2,2,2,12,0.67,0.00,0.33,0.00,0.00,0.00
257100,B,4,5,1,9,0.22,0.56,0.22,0.00,0.00,0.00
257104,B,4,4,1,10,0.60,0.20,0.20,0.00,0.00,0.00
257106,B,3,5,1,20,0.50,0.15,0.35,0.00,0.00,0.00
257108,A,2,3,1,4,0.50,0.50,0.00,0.00,0.00,0.00
257110,C,2,2,2,4,0.50,0.00,0.00,0.00,0.50,0.00
257117,C,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
257120,C,1,2,2,2,1.00,0.00,0.00,0.00,0.00,0.00
257123,A,6,3,1,8,0.75,0.25,0.00,0.00,0.00,0.00
257127,C,4,5,1,16,0.75,0.00,0.25,0.00,0.00,0.00
257128,A,1,2,1,2,0.00,1.00,0.00,0.00,0.00,0.00
257134,C,3,4,2,13,0.69,0.00,0.31,0.00,0.00,0.00
257144,C,1,2,2,2,0.00,0.00,0.00,0.00,1.00,0.00
257145,B,3,4,1,10,0.60,0.20,0.20,0.00,0.00,0.00
257147,A,3,3,1,4,0.50,0.50,0.00,0.00,0.00,0.00
257152,C,4,4,2,20,0.40,0.00,0.60,0.00,0.00,0.00
257154,C,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
257157,C,2,2,2,4,1.00,0.00,0.00,0.00,0.00,0.00
257159,C,2,2,1,8,0.75,0.00,0.25,0.00,0.00,0.00
257160,C,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
257162,C,3,3,1,4,1.00,0.00,0.00,0.00,0.00,0.00
257170,A,4,4,1,2,0.00,1.00,0.00,0.00,0.00,0.00
257177,B,3,4,1,10,0.60,0.20,0.20,0.00,0.00,0.00
257182,C,1,3,2,6,0.67,0.00,0.33,0.00,0.00,0.00
257209,C,1,1,1,5,0.80,0.00,0.20,0.00,0.00,0.00
257212,C,4,3,2,22,0.64,0.00,0.36,0.00,0.00,0.00
257219,A,1,4,1,3,0.00,1.00,0.00,0.00,0.00,0.00
257234,A,2,4,1,8,0.50,0.38,0.13,0.00,0.00,0.00
257247,A,4,4,1,2,0.00,1.00,0.00,0.00,0.00,0.00
257256,C,2,4,2,6,1.00,0.00,0.00,0.00,0.00,0.00
257268,C,3,3,1,6,1.00,0.00,0.00,0.00,0.00,0.00
257291,C,3,3,2,12,0.83,0.00,0.17,0.00,0.00,0.00
257295,A,2,4,1,2,0.00,1.00,0.00,0.00,0.00,0.00
257303,C,3,3,2,6,1.00,0.00,0.00,0.00,0.00,0.00
257313,A,2,4,1,2,0.00,1.00,0.00,0.00,0.00,0.00
257314,A,2,4,1,2,0.50,0.50,0.00,0.00,0.00,0.00
257319,A,2,5,1,2,0.00,1.00,0.00,0.00,0.00,0.00
257327,A,3,4,1,4,0.00,1.00,0.00,0.00,0.00,0.00
257347,C,3,2,1,2,0.00,0.00,1.00,0.00,0.00,0.00
257349,C,2,2,1,2,1.00,0.00,0.00,0.00,0.00,0.00
257361,A,2,3,1,2,0.00,1.00,0.00,0.00,0.00,0.00
257367,C,2,1,1,8,0.75,0.00,0.25,0.00,0.00,0.00
257382,C,3,4,1,22,0.55,0.00,0.45,0.00,0.00,0.00
257388,C,2,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
257394,B,5,4,1,17,0.47,0.18,0.35,0.00,0.00,0.00
257395,A,2,2,1,2,0.00,1.00,0.00,0.00,0.00,0.00
257398,C,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
257403,A,2,2,1,4,0.00,1.00,0.00,0.00,0.00,0.00
257406,C,1,2,2,6,0.67,0.00,0.33,0.00,0.00,0.00
257409,C,2,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
257415,C,2,1,2,8,0.75,0.00,0.25,0.00,0.00,0.00
257430,A,2,4,1,8,0.63,0.38,0.00,0.00,0.00,0.00
257743,C,2,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
257834,C,1,1,2,3,1.00,0.00,0.00,0.00,0.00,0.00
257845,C,1,1,2,6,0.67,0.00,0.33,0.00,0.00,0.00
257851,C,2,3,2,2,1.00,0.00,0.00,0.00,0.00,0.00
257856,C,2,3,2,2,0.00,0.00,1.00,0.00,0.00,0.00
257862,C,2,3,2,4,1.00,0.00,0.00,0.00,0.00,0.00
257868,C,1,2,2,6,0.67,0.00,0.33,0.00,0.00,0.00
257873,C,2,3,1,6,0.67,0.00,0.33,0.00,0.00,0.00
257924,C,1,3,2,4,1.00,0.00,0.00,0.00,0.00,0.00
257927,C,1,1,2,3,1.00,0.00,0.00,0.00,0.00,0.00
257930,C,1,2,2,8,0.50,0.00,0.50,0.00,0.00,0.00
257935,C,6,4,2,18,0.78,0.00,0.22,0.00,0.00,0.00
257937,C,3,3,1,15,0.60,0.00,0.40,0.00,0.00,0.00
257939,C,4,3,1,16,0.50,0.00,0.38,0.00,0.13,0.00
257940,C,2,1,2,8,0.50,0.00,0.50,0.00,0.00,0.00
257942,A,4,3,1,2,0.00,1.00,0.00,0.00,0.00,0.00
257944,C,4,4,1,9,0.67,0.00,0.33,0.00,0.00,0.00
257948,C,3,2,1,10,0.40,0.00,0.60,0.00,0.00,0.00
257950,C,1,1,2,8,0.50,0.00,0.50,0.00,0.00,0.00
257952,C,3,3,1,6,1.00,0.00,0.00,0.00,0.00,0.00
257953,C,2,3,1,4,1.00,0.00,0.00,0.00,0.00,0.00
257955,C,2,2,2,3,1.00,0.00,0.00,0.00,0.00,0.00
257957,C,2,2,2,4,1.00,0.00,0.00,0.00,0.00,0.00
257959,C,3,2,2,14,0.71,0.00,0.29,0.00,0.00,0.00
257961,C,4,4,1,16,0.63,0.00,0.38,0.00,0.00,0.00
257963,C,3,3,1,19,0.63,0.00,0.37,0.00,0.00,0.00
257965,A,2,3,1,4,0.00,0.50,0.00,0.00,0.50,0.00
257966,C,2,2,2,4,1.00,0.00,0.00,0.00,0.00,0.00
257968,C,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
257971,C,3,2,2,10,0.80,0.00,0.20,0.00,0.00,0.00
257973,C,2,2,2,4,1.00,0.00,0.00,0.00,0.00,0.00
257975,C,2,2,2,4,1.00,0.00,0.00,0.00,0.00,0.00
257977,C,2,3,2,5,1.00,0.00,0.00,0.00,0.00,0.00
257978,B,4,3,1,12,0.67,0.17,0.17,0.00,0.00,0.00
257983,A,2,4,1,10,0.40,0.40,0.20,0.00,0.00,0.00
257990,B,3,3,1,9,0.44,0.33,0.22,0.00,0.00,0.00
257992,C,2,2,2,2,1.00,0.00,0.00,0.00,0.00,0.00
257995,C,3,3,1,9,0.44,0.00,0.33,0.22,0.00,0.00
258011,C,2,2,2,10,0.80,0.00,0.20,0.00,0.00,0.00
258018,B,4,4,1,20,0.55,0.10,0.35,0.00,0.00,0.00
258024,C,2,1,2,9,0.44,0.00,0.22,0.00,0.33,0.00
258032,C,4,2,1,7,0.71,0.00,0.29,0.00,0.00,0.00
258151,B,6,4,1,12,0.67,0.33,0.00,0.00,0.00,0.00
258160,A,2,4,1,4,0.00,1.00,0.00,0.00,0.00,0.00
258182,A,4,5,1,10,0.40,0.40,0.20,0.00,0.00,0.00
258183,C,4,4,2,21,0.52,0.00,0.48,0.00,0.00,0.00
258185,B,4,4,1,10,0.40,0.20,0.20,0.00,0.20,0.00
258198,C,1,1,2,3,1.00,0.00,0.00,0.00,0.00,0.00
258199,C,3,4,1,21,0.81,0.00,0.19,0.00,0.00,0.00
258200,C,1,1,2,5,1.00,0.00,0.00,0.00,0.00,0.00
258389,C,1,1,2,6,0.67,0.00,0.33,0.00,0.00,0.00
258393,A,2,4,1,4,0.50,0.50,0.00,0.00,0.00,0.00
